message,label,language,scam_type,source,channel,sender,received_at
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/j468,phishing,yo,account_suspension,synthetic_generator,sms,0803486692,2025-09-27T16:44:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/z268,phishing,yo,account_suspension,synthetic_generator,sms,0806770559,2025-07-17T21:27:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://bit.ly/y208 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803174872,2025-08-17T23:33:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://bit.ly/l532 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803392063,2025-06-23T09:46:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/o862,phishing,yo,account_suspension,synthetic_generator,sms,0703210429,2025-08-22T08:26:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Airtel Money rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/t921,phishing,yo,account_suspension,synthetic_generator,sms,0803377926,2025-07-13T08:18:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/c936,phishing,yo,account_suspension,synthetic_generator,sms,0806397693,2025-07-22T12:49:56.799Z
KÍLÓDÈ: Akọọlẹ Ile-iṣowo First Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/x373 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0803077740,2025-06-12T00:05:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ GTBank rẹ. Jẹ́rìí ní https://cutt.ly/j415 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0703320461,2025-09-25T05:47:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Access Bank rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/d923,phishing,yo,account_suspension,synthetic_generator,sms,0703865264,2025-07-03T01:12:56.799Z
KÍLÓDÈ: Akọọlẹ Ile-iṣowo First Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/a810 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0703765074,2025-08-30T00:31:56.799Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/w268 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0703642379,2025-08-03T05:53:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://bit.ly/l415 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0703785415,2025-07-09T08:06:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Airtel Money rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/u192,phishing,yo,account_suspension,synthetic_generator,sms,0806505522,2025-07-23T15:31:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/s406,phishing,yo,account_suspension,synthetic_generator,sms,0810541074,2025-07-15T20:18:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ M-Pesa rẹ. Jẹ́rìí ní https://tinyurl.com/c444 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0816033178,2025-06-20T07:12:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/t140,phishing,yo,account_suspension,synthetic_generator,sms,0703336329,2025-04-24T16:08:56.799Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://tinyurl.com/v328 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803365985,2025-09-14T09:41:56.799Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/u231,phishing,yo,account_suspension,synthetic_generator,sms,0813433692,2025-07-20T10:20:56.799Z
KÍLÓDÈ: Akọọlẹ M-Pesa rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/l564 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0806311061,2025-09-11T18:58:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ GTBank rẹ. Jẹ́rìí ní https://rb.gy/i452 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0806980254,2025-07-18T14:54:56.800Z
KÍLÓDÈ: Akọọlẹ Airtel Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/l988 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813021987,2025-08-14T21:00:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/u543,phishing,yo,account_suspension,synthetic_generator,sms,0816485741,2025-06-27T11:50:56.800Z
KÍLÓDÈ: Akọọlẹ Access Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/h930 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816615095,2025-09-14T23:51:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/j328,phishing,yo,account_suspension,synthetic_generator,sms,0816905112,2025-09-08T02:34:56.800Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://cutt.ly/j506 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0803114255,2025-06-13T15:09:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/i387,phishing,yo,account_suspension,synthetic_generator,sms,0810988774,2025-05-09T19:32:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ MTN Mobile Money rẹ. Jẹ́rìí ní https://cutt.ly/p357 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0816146176,2025-07-16T05:41:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Airtel Money rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/t938,phishing,yo,account_suspension,synthetic_generator,sms,0803858146,2025-09-10T09:56:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Airtel Money rẹ. Jẹ́rìí ní https://cutt.ly/x309 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0816510461,2025-06-28T17:21:56.800Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/v154 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813630972,2025-05-09T02:21:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ MTN Mobile Money rẹ. Jẹ́rìí ní https://cutt.ly/x708 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0816143072,2025-07-20T21:23:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/t599,phishing,yo,account_suspension,synthetic_generator,sms,0810692733,2025-08-16T06:31:56.800Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://cutt.ly/d337 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0810598289,2025-05-18T09:48:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Airtel Money rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/s284,phishing,yo,account_suspension,synthetic_generator,sms,0816218754,2025-07-02T20:46:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/c460,phishing,yo,account_suspension,synthetic_generator,sms,0816150357,2025-07-13T03:39:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/g383,phishing,yo,account_suspension,synthetic_generator,sms,0806544970,2025-08-10T03:51:56.800Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/t909,phishing,yo,account_suspension,synthetic_generator,sms,0806401940,2025-05-21T09:56:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://cutt.ly/j185 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0813955290,2025-06-23T13:13:56.800Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ M-Pesa rẹ. Jẹ́rìí ní https://rb.gy/w859 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803212043,2025-08-17T19:06:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/s404,phishing,yo,account_suspension,synthetic_generator,sms,0816823102,2025-08-17T05:32:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://cutt.ly/f751 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0703574698,2025-05-14T14:27:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/b552,phishing,yo,account_suspension,synthetic_generator,sms,0703441773,2025-07-03T12:38:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ M-Pesa rẹ. Jẹ́rìí ní https://tinyurl.com/r614 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0806783949,2025-05-03T23:10:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/f461,phishing,yo,account_suspension,synthetic_generator,sms,0703128748,2025-10-03T09:40:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/g437,phishing,yo,account_suspension,synthetic_generator,sms,0816922993,2025-05-09T15:29:56.801Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/t933 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813366780,2025-05-26T03:02:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/j927,phishing,yo,account_suspension,synthetic_generator,sms,0803051563,2025-07-31T16:13:56.801Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ MTN Mobile Money rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/a399,phishing,yo,account_suspension,synthetic_generator,sms,0810041031,2025-05-02T12:12:56.801Z
KÍLÓDÈ: Akọọlẹ M-Pesa rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://cutt.ly/x380 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0803292967,2025-09-25T06:53:56.801Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/k181 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0803312405,2025-10-03T22:26:56.801Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://bit.ly/m463 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0810133745,2025-07-18T22:19:56.801Z
KÍLÓDÈ: Akọọlẹ Access Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/b988 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0703219239,2025-10-04T16:41:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Ile-iṣowo First Bank rẹ. Jẹ́rìí ní https://tinyurl.com/b556 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0813899860,2025-07-16T16:53:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Airtel Money rẹ. Jẹ́rìí ní https://bit.ly/g301 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0806148550,2025-06-29T20:56:56.801Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/p938 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816805117,2025-07-14T21:09:56.801Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/h118 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0806285884,2025-07-05T18:43:56.801Z
KÍLÓDÈ: Akọọlẹ Access Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/c872 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813033287,2025-08-31T15:35:56.801Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/c585 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0806426838,2025-08-24T00:02:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ MTN Mobile Money rẹ. Jẹ́rìí ní https://rb.gy/r468 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0703374234,2025-05-14T02:39:56.801Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Access Bank rẹ. Jẹ́rìí ní https://tinyurl.com/x534 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803316944,2025-07-09T16:32:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://bit.ly/k864,phishing,yo,account_suspension,synthetic_generator,sms,0703043391,2025-04-24T15:07:56.802Z
KÍLÓDÈ: Akọọlẹ Ile-iṣowo First Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://bit.ly/e225 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816769075,2025-10-20T03:52:56.802Z
KÍLÓDÈ: Akọọlẹ M-Pesa rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/g974 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816937609,2025-05-29T18:00:56.802Z
KÍLÓDÈ: Akọọlẹ GTBank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/c866 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816024277,2025-09-04T20:55:56.802Z
KÍLÓDÈ: Akọọlẹ Airtel Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://cutt.ly/t719 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0810254184,2025-06-11T13:59:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Airtel Money rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/r510,phishing,yo,account_suspension,synthetic_generator,sms,0803750027,2025-10-20T06:59:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/w948,phishing,yo,account_suspension,synthetic_generator,sms,0813439856,2025-10-10T05:20:56.802Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Access Bank rẹ. Jẹ́rìí ní https://rb.gy/x681 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0803195732,2025-06-20T19:06:56.802Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ Airtel Money rẹ. Jẹ́rìí ní https://rb.gy/f493 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0813709222,2025-10-18T01:20:56.802Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/y723 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816166207,2025-08-31T04:57:56.802Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/a893 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813455321,2025-09-17T08:24:56.802Z
KÍLÓDÈ: Akọọlẹ MTN Mobile Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://tinyurl.com/q588 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0703467929,2025-07-04T09:52:56.802Z
KÍLÓDÈ: Akọọlẹ M-Pesa rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://rb.gy/z673 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813412631,2025-09-08T18:54:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 2. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/t218,phishing,yo,account_suspension,synthetic_generator,sms,0806274036,2025-10-11T21:05:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 24. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/a286,phishing,yo,account_suspension,synthetic_generator,sms,0803500090,2025-07-19T07:53:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Access Bank rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/k422,phishing,yo,account_suspension,synthetic_generator,sms,0806283565,2025-07-12T09:54:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ GTBank rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://rb.gy/f149,phishing,yo,account_suspension,synthetic_generator,sms,0703865111,2025-08-17T16:47:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ M-Pesa rẹ yóò di ni wakati 12. Ṣe àtúnyẹ̀wò rẹ ní https://tinyurl.com/p641,phishing,yo,account_suspension,synthetic_generator,sms,0703491983,2025-05-23T21:59:56.802Z
KÍLÓDÈ: Akọọlẹ Ile-iṣowo First Bank rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://bit.ly/s684 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0816959637,2025-10-04T02:10:56.802Z
KÍLÓDÈ: Akọọlẹ Airtel Money rẹ ti da duro nitori iṣe airotẹlẹ. Tẹ https://cutt.ly/j453 lati jẹrisi laarin wakati 24,phishing,yo,account_suspension,synthetic_generator,sms,0813454030,2025-08-01T15:24:56.802Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ MTN Mobile Money rẹ. Jẹ́rìí ní https://bit.ly/c556 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0816358528,2025-08-14T14:08:56.802Z
ÌKÍLỌ̀: A rí ìwọlé airotẹlẹ sí akọọlẹ MTN Mobile Money rẹ. Jẹ́rìí ní https://rb.gy/n619 tàbí à ó dì í,phishing,yo,account_suspension,synthetic_generator,sms,0703849128,2025-05-30T11:09:56.802Z
ÌGBESE PỌ̀NDANDAN: Akọọlẹ Ile-iṣowo First Bank rẹ yóò di ni wakati 4. Ṣe àtúnyẹ̀wò rẹ ní https://cutt.ly/x382,phishing,yo,account_suspension,synthetic_generator,sms,0816910812,2025-10-07T19:42:56.802Z
